id,text,created_at
1658119824004751365,"@PopBase #Tattoo is mainstream, overproduced, algorithm friendly, record label mass product &amp; juries should appreciate innovation. It's #Loreen's 1:st #Eurovision win 2.0 copy smashed from Abba's Winner takes it All, Ukraine's #esc 2005 V Plenu and Flying Free. #Eurovision2023 #Sweden",2023-05-15 14:39:07+00:00
1658119778878332930,"All i want is a big hard cock inside me, is that too much to ask?
#100hrs #Eurovision2023 #Eurovision #DaddyBoss #daddy #pussy #muschi #geil #heiß #hot #hotteen #teen_girl #teen17 #sex",2023-05-15 14:38:56+00:00
1658119740395601921,"I like to give the benefit of the doubt toward these types of things. But I have to admit, It’s pretty difficult to side with the position that the similarities are a coincidence when listening to the two songs together. #Eurovision",2023-05-15 14:38:47+00:00
1658119586917539841,"I can’t get “POE POE POE POE POE POE POE” out my head after Eurovision. Austria, from the United Kingdom we loved it! 🇦🇹🇬🇧 #Eurovision",2023-05-15 14:38:10+00:00
1658119539744178178,"Say what you like about Sweden and Loreen winning Eurovision on Saturday, whether you thought Finland should have won or not. 

Tattoo is the only Eurovision song to still be stuck in my head days later. 

#Eurovision",2023-05-15 14:37:59+00:00
1658119460622925828,"I just turned the radio on; it eas on 2 as I had been listening to #JeremyVine earlier, &amp; I just heard #ScottMills saying he thought this year's #Eurovision was ""the best 1 yet"". Seriously? How many previous ones has he seen, &amp; what was different?! Over Enthusiasm about on 2",2023-05-15 14:37:40+00:00
1658119308247982081,"Top Men's Tips To Vibe With Women Better? 👧🌺(A Quick Men's Guide)

#Queencard #Eurovision2023 #Eurovision #İkinciTur #amici22 #Succession #MentalHealthAwarenessWeek #LISA #LetsGoOilers #Hildabacicookathon #SuccessionHBO",2023-05-15 14:37:04+00:00
1658119189830270980,I’ve had Cha Cha Cha stuck in my head since Saturday #Eurovision,2023-05-15 14:36:35+00:00
1658118622143733763,"@Mithras49314064 @VLKO0Z I don’t understand why we keep participating in #Eurovision . We should leave that “white, civilized” world alone with thenselves. We pay quite a lot unnecessary attention to that stupid, biased song, i mean political contest.",2023-05-15 14:34:20+00:00
1658118243918266375,But who has Verka’s shoe tho? #eurovision,2023-05-15 14:32:50+00:00
1658118225081561090,Hotels in Stockholm sorted. If SVT could go for 7-11 May that would be fab as my hotel is way nicer 😄 #Eurovision,2023-05-15 14:32:45+00:00
1658118105451622405,@DanielRosney It’s been great following it all and it has been a fantastic #Eurovision season. And I can see the telltale sign of the honorary  Swede being present - the pot of snuss on the table… just like one of my work meetings which I happen to have in his home town of Lund! 😂,2023-05-15 14:32:17+00:00
1658117829802049538,Also - last word on #Eurovision2023 #eurovision  - Mae Muller’s song is SO MUCH better than the rubbish votes it received on Saturday - it’s actually a great catchy number that will become a party classic for years. Hope it makes @maemuller_ a lot of dosh! Listen to it on Spotify,2023-05-15 14:31:11+00:00
1658117717168123909,@Voyagerau myself and all the students in my class thought you should have won the Eurovision Song Contest! Your performance was incredible and truly deserved to come out on top. Keep making amazing music and know that you have fans all around the world! #Eurovision #music #fans,2023-05-15 14:30:44+00:00
1658117599404630023,"Is it me or as #Eurovision become the weirdo's anual festival.....A few exceptions here and there, but overall,  are these really the best those countries have to offer ? Is this the real state of music these days? If so....oh boy... it's not looking good...",2023-05-15 14:30:16+00:00
1658117254456721408,"Go about as much ch as would have expected from the BBC over the complaint about the commentary on Eurovision. They are not going to look into it. Pity, will not watch it next year, simples! #Eurovision",2023-05-15 14:28:54+00:00
1658116655275229192,Eurovision 2023 is over and I still haven't ranked the songs. I'm such a bad #Eurovision fan 😭,2023-05-15 14:26:31+00:00
1658116644042883072,"@jesicaja1988 CREATE YOUR OWN COMFORTABLE ATMOSPHERE! 
#FREERICE 
#METGALA
#MILKYWAY 
#NONBINARY 
#EUROVISION 
#SUCCESSION 
#ZEROBASEONE
#GLOBALCITIZEN
#WELCOMEHOME
#GLOBALCITIZENS
#TRANSCHILDHOOD
#ALLOFTHOSEVOICES
#NEWPROFILEPICTURE
#RENAISSANCEWOLRDTOUR
#YOUPROMISEDTOMARRYME",2023-05-15 14:26:28+00:00
1658116501843369986,"@minna_alander Does the wrongdoing of #Sweden  in the ESC and now complaining about our voting, qualify as a breach of the NATO’s 5th amendment? Asking for a friend. #euroviisut #EurovisionSongContest #Eurovision2023 #Eurovision",2023-05-15 14:25:55+00:00
1658116432880607233,The saddest part of leaving Liverpool behind is leaving Greggs behind. I think I’ve become addicted to the sausage rolls. Thanks for keeping me alive this week @GreggsOfficial - until we meet again x #Eurovision #Eurovision2023,2023-05-15 14:25:38+00:00
1658115985319100416,"@BBCNewsEnts Last year my continental pals were thrilled UK finally enterered a decent song with Spaceman. What a chance to build on Sam Ryder's legacy. Instead, we returned to #Eurovision form with a terrible song and an awful singer. It's very simple. Don't try to blame it on anything else.",2023-05-15 14:23:51+00:00
1658115808759775237,"Tweet10:Either #Cyprus &amp; #Greece learn to accept unbiased votes,regardless of the outcome,or they should withdraw from #Eurovision.Just because CY &amp; GR have a close relationship does not mean they should unfairly exchange 12 points at @Eurovision.It is disgraceful.They must stop.",2023-05-15 14:23:09+00:00
1658115805576298498,"#Eurovision Tweet 9: It is crucial for the #EBU (@EBU_HQ) to closely monitor both countries due to the evident likelihood of score manipulation and biased top score exchange. Should the EBU reach such a conclusion, both countries should face disqualification. (cont...)",2023-05-15 14:23:09+00:00
1658115801814007808,"#Eurovision Tweet 8: ...deter them from voting objectively. #Cyprus TV is even demanding an apology from #ERT (Hellenic Broadcasting Corporation) for the 4 points, although ERT did nothing wrong. However, we can anticipate what will occur in the future. (cont...)",2023-05-15 14:23:08+00:00
1658115798433447937,"#Eurovision Tweet 7: Under such immense pressure from Greek and Cypriot television shows, which persistently advocate for biased voting, it is unlikely that any jury member would dare to vote impartially. The fear of backlash from journalists in both countries would... (cont...)",2023-05-15 14:23:07+00:00
1658115794838929409,"#Eurovision Tweet 6: ...and deserved 12 points. In essence, they are demanding another instance of score manipulation.While this year's outcome is already determined, it is evident that starting next year, #Cyprus and #Greece will shamelessly resume exchanging 12 points.(cont...)",2023-05-15 14:23:06+00:00
1658115791223439360,"#Eurovision Tweet 5: Perhaps for the first time in years, #Greece genuinely voted without bias.Unfortunately, all television shows in both countries are insisting that awarding 4 points to #Cyprus was unfair.They claim that the song was outstanding (which it was not)... (cont...)",2023-05-15 14:23:05+00:00
1658115787440177155,"#Eurovision Tweet 4: ...and Greek juries to exchange votes, ultimately leading to an unfair and biased outcome.
However, this year, it seems that the score fixing did not take place, resulting in #Greece giving #Cyprus a mere 4 points. (cont...)",2023-05-15 14:23:04+00:00
1658115784080490496,"#Eurovision Tweet 3: Consequently, every year, the audience in the arena rightfully booed both countries. This annual occurrence demonstrates a clear case of score manipulation and collusion, indicating a probable secret or illicit agreement between the Cypriot and... (cont...)",2023-05-15 14:23:03+00:00
1658115780628676614,"Tweet 2: ...for awarding #Cyprus only 4 points during the #Eurovision Final on Saturday. This situation is truly unbelievable. It is widely known that Cyprus &amp; #Greece have shamelessly exchanged 12 points for years, even when the songs did not merit such high scores. (cont...)",2023-05-15 14:23:03+00:00
1658115776602157062,"#Eurovision Tweet 1: If you have access to Greek &amp; Cypriot TV channels via satellite, you would have noticed a concerning trend over the past 2 days.
Numerous individuals, including journalists, have been vociferously complaining and expressing their anger at #Greece... (cont...)",2023-05-15 14:23:02+00:00
1658115683278901249,"Artdott FALSH NFT NEWS: Centaurify, a blockchain-based platform for digital collectibles, and Universal Music Group have expanded their partnership with Eurovision 2023 digital collectibles. 

#nft #NFTCommunity #eth #Eurovision2023 #Eurovision #art #digitalart #bit #Bitcoin",2023-05-15 14:22:39+00:00
1658115503615889411,Loved seeing Alika start off as quiet and shy in the beginning of #Eurovision to being so outgoing with käärijä and bojan,2023-05-15 14:21:57+00:00
1658115336749588483,"Tbh, i think Ch cha will be the next Dancing Lasha Tumbai.#Eurovision",2023-05-15 14:21:17+00:00
1658115217044242435,Loved the #Eurovision2023 #Eurovision this year and Sweden 🇸🇪 was the winner @LOREEN_TALHAOUI #Tattoo  and Sweden’s 7th winner of Eurovision and first female do the double of wining Eurovision goes into the history books,2023-05-15 14:20:48+00:00
1658115026065006594,Not getting emotional on the coach at all. Just leaving the greatest City after the greatest weekend ever. Thank you to @KatieHolliday94 for making this all possible. We’ll always have #Eurovision weekend to remember!,2023-05-15 14:20:03+00:00
1658114909031342085,"And even more good news is that #Eurovision is returning to #Sweden🇸🇪 once again next year, which will be the 50th anniversary of #ABBA's glory in 1974 with Waterloo. 😍

Bring on #ESC2024!

👏👏👏👏👏👏
💙💛💙💛💙💛

#ESC2023 #SWE #Loreen @LOREEN_TALHAOUI #UnitedByMusic",2023-05-15 14:19:35+00:00
1658114287364190210,Friends who watch #Eurovision according to my friend from Finland… the country has essentially run out of green fabric… 💚💚💚,2023-05-15 14:17:07+00:00
1658113867262709765,"Highlight of this years #Eurovision season: 

🇸🇪 Sophia Dolmio performing at Melfest Weekend 

Lowlight of this years #Eurovision season: 

🇬🇧 The vomit circle at London Eurovision",2023-05-15 14:15:26+00:00
1658113520867635200,3 days hence and the fact I took time out of my lunch break to learn Who The Hell Is Edgar on the ukulele should tell you who the real winner is here #Eurovision,2023-05-15 14:14:04+00:00
1658113364583645188,I think my biggest shock is that Malta came bottom of their semi?! #Eurovision,2023-05-15 14:13:27+00:00
1658112578701197314,"I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-15 14:10:19+00:00
1658112309129105412,@JustineClaire65 Exactly #Eurovision is entertainment not a serious reflection of the society of any participating country!,2023-05-15 14:09:15+00:00
1658110376393818112,"Pitched this in the gc last night: #Eurovision but for the entire world, all 190-some-odd countries. It lasts for the entire summer and Antarctica can send their most musically talented scientists to compete - thoughts?",2023-05-15 14:01:34+00:00
1658110370974691329,@bbceurovision Bad #Eurovision withdrawals..,2023-05-15 14:01:33+00:00
1658110054728445962,@francesweetman Is this about #Eurovision again?,2023-05-15 14:00:17+00:00
1658110005470547970,"@bbceurovision Still mad at the train strikes for scuppering my trip to my first #eurovision in Liverpool, I was so close, if anything can be done so I can go next year to Sweden, I would do anything.....",2023-05-15 14:00:06+00:00
1658109991729999879,"Vintage vinyl from Rock to Jazz and  inbetween

Love music click on the link to browse through our collection of fab vinyl

#vinyl #groovevinyl #vinyladdict #music #livemusic #vintage  #Eurovision    #cupfinal  #mondaymotivation",2023-05-15 14:00:02+00:00
1658109678297964545,Still not over @corneliajakobs_ doing I turn to you. Just stunning. And then @dadimakesmusic with whole again?! I squealed!! What a show. #Eurovision,2023-05-15 13:58:48+00:00
1658108580141191170,"Spent too much of today coding comparisons of #Eurovision data to prove country proximity is a driving factor (total/public/jury)

Giving up after accepting midpoint won't be good enough, border distance is hard to get, and circularising midpoint around landmass leads to madness.",2023-05-15 13:54:26+00:00
1658108317284089864,"3 points for Malta WTAF!!!!
Without a doubt the most ridiculous result in #Eurovision history",2023-05-15 13:53:23+00:00
1658108310778675202,"@LauraVerdejo @Eurovision ""Just look at us now...""
#Eurovision",2023-05-15 13:53:22+00:00
1658108289538834436,"@benwaxman New post- #Eurovision wish list: 

1. Na Nach remix of 'Cha Cha Cha' 

2. 'Celebrity Brochos Bee'",2023-05-15 13:53:17+00:00
1658108146219401217,"Thinking of #Eurovision and the acts that were robbed this year. 

Armenia
France
Austria

Are only a few that comes to mind",2023-05-15 13:52:42+00:00
1658107876135559171,Was a bit meh regarding Loreen winning Eurovision again but now I can’t seem to stop listening to Tattoo #Eurovision,2023-05-15 13:51:38+00:00
1658107528935243776,Gm kings let’s have a week! 🔥🔥🔥 #100hrs #BLACKPINK @CardPurchaser #Eurovision #NFL #NBA #Celtics76ers,2023-05-15 13:50:15+00:00
1658107243416412164,Can the people who want to eliminate juries not be the same people who think Spain was robbed...because I rather live in a world where Blanca beats Blanka in the final thanks to juries rather than come dead last with only 5 points.  Finland was still #4 with juries!! #Eurovision,2023-05-15 13:49:07+00:00
1658106906647429120,"I know I’m a few days late but I thought our #Eurovision song was actually a decent song🇬🇧😂
It was basic, but so so catchy, but unfortunately the performance didn’t cut it on the night :( #Eurovision2023",2023-05-15 13:47:47+00:00
1658106866763980800,"What’s the song that puts you in a better mood, no matter what! 

#Eurovision #Monday",2023-05-15 13:47:37+00:00
1658106808244871170,"Money
#100hrs 
#Eurovision",2023-05-15 13:47:23+00:00
1658106749906219010,To expand on this; Tattoo being the first song post-Eurovision to reach this peak just shows how much more impact the contest is having. And as the first non-UK artist to reach that peak too shows how much the country has opened up to #Eurovision this year!,2023-05-15 13:47:09+00:00
1658106531437486080,"I raised an eyebrow when Mel Giedroyc was announced as commentator for the final, but she was actually great and the transition between her and Graham worked perfectly. #Eurovision",2023-05-15 13:46:17+00:00
1658106488072687619,The COMPLETE recording of Whole Again by Daði Freyr was just played by @scott_mills on @bbcradio2. Not the short version that we saw on Saturday. It’s awesome! Great that all the #LiverpoolSongbook interval tracks have been released. #Eurovision @dadimakesmusic @bbceurovision,2023-05-15 13:46:07+00:00
1658106321646804995,"We live in a timeline where Käärijä &amp; Electro Velvet had the same amount of jurors ranking them last.

#Eurovision",2023-05-15 13:45:27+00:00
1658106292836114435,@VigilantFox @RobertKennedyJr The puppet doesn’t dance that way @POTUS huh puppet? #100hrs #BLACKPINK #Eurovision,2023-05-15 13:45:20+00:00
1658106128729882634,"Allah is enough for us: He is the best protector.
#นายกคนที่30 #96hrs #Eurovision #",2023-05-15 13:44:41+00:00
1658105886705872897,"Right, here me out on this.  Keep the juries, but at the end you find out they’re all made of cake.

#eurovision",2023-05-15 13:43:44+00:00
1658105714617843712,"@PopCrave Finland's Käärijä &amp; Cha Cha Chaa is the winner of @Eurovision contest 2023. Loreen won only because jury votes which were rigged for Sweden to win so #esc can celebrate Abba's 50th anniversary #Eurovision win. Shameful. Loreen have won the contest before, Tattoo is Euphoria copy.",2023-05-15 13:43:03+00:00
1658105336169996292,"""Tipi-tii"" by Marion Rung representing Finland placed 7th with 4 points in 1962. #Eurovision",2023-05-15 13:41:32+00:00
1658104396167671813,@dadimakesmusic's version of Atomic Kitten's Whole Again being played by @scott_mills on @BBCRadio2 right now. I absolutely love it!!!!! I'm so pleased that this track has been released its a bop 👏🏼👏🏼🔥🔥 #Eurovision,2023-05-15 13:37:48+00:00
1658104164646305792,@MLPBrony78 (( You're welcome )) #Eurovision 😏🇸🇪,2023-05-15 13:36:53+00:00
1658103809057366020,"Today is the 30th anniversary of the #Eurovision Song Contest 1993, held in Millstreet, Ireland.

Slovenia, Croatia and Bosnia&amp;Herzegovina competed for the first time.

With 25 countries, it was the biggest contest held up until then.",2023-05-15 13:35:28+00:00
1658103602743848960,Having a straight face in the tram while cha cha cha is blasting extra loud in my ears is gonna be my daily life for the next few months. #Eurovision,2023-05-15 13:34:39+00:00
1658103399341084678,"@lesmisofficial @Eurovision I did! ☺️
He's awesome! Don't remember how the song placed in #Eurovision but I liked. 😍",2023-05-15 13:33:51+00:00
1658103163214352384,BREAKING NEWS! IM THE FIRST TO REPORT THIS! LISTEN REALLY GOOD IM A BAD MOTHERFUCKER! 😂🤣😂🤣 #100hrs #Succession #BLACKPINK #GIDLE #Eurovision #KimKardashian @KimKardashian @alexasmorganx,2023-05-15 13:32:54+00:00
1658103132293939201,"Y’all do realize that folks have a right to be mad when they spend their good, hard-earned money for their favorite just to get overruled by an anonymous jury with dubious qualifications and a history of corruption right? It doesn’t mean Loreen didn’t deserve to win. #Eurovision",2023-05-15 13:32:47+00:00
1658102764977770499,"@wthisteya You were THE BEST, too good for #Eurovision   Rest assured. @wthissalena 🫡",2023-05-15 13:31:19+00:00
1658102433413996545,"50% OFF SELECTED VINYL RECORDS 

Vintage vinyl from Rock to Jazz and inbetween

Love music click on the link to browse through our collection of fab vinyl

#vinyl #groovevinyl #vinyladdict #music #livemusic #vintage  #Eurovision    #cupfinal  #mondaymotivation #promotion",2023-05-15 13:30:00+00:00
1658102298004815873,"@awalmsley Beautifully staged photo of the white middle class on Chiswick, was Jeremy Vine not around? #Eurovision",2023-05-15 13:29:28+00:00
1658101976842870788,Now @theJeremyVine is suggesting that we enter an instrumental for #Eurovision !?? Heavens . . . (and that was after wondering where Ireland came on Saturday . . .),2023-05-15 13:28:11+00:00
1658101707073519616,"It's not always that songs from Eurovision get added to my Spotify playlist, but it doesn't hurt to add it bit of CHA CHA CHA to it!

#eurovision",2023-05-15 13:27:07+00:00
1658100798151344129,I’m HUNGRY. #100hrs #Eurovision #Eurovision2023,2023-05-15 13:23:30+00:00
1658100766949687297,"The idiots in Daily Torygraph and elsewhere MUST finally understand that #Eurovision is NOT ABOUT EU

Ukraine, Serbia, Israel, Australia, Moldova are just some of the countries that are NOT EU members. 
This song contest is established long before EU. 

Alright, you f***g idiots?",2023-05-15 13:23:23+00:00
1658100698851028993,@RTEOne should ask @edsheeran to pen next year's #Eurovision entry and get @alliesherlock to sing it.,2023-05-15 13:23:07+00:00
1658100240589660165,@lauramekiou Had been missing your #Eurovision posts 😂 Of course you were watching🎤,2023-05-15 13:21:18+00:00
1658099931742195712,Looking for the next Pump. #cryptocurrency #Crypto #Blazepepe #100hrs #Eurovision #BLACKPINK,2023-05-15 13:20:04+00:00
1658099822383988736,"The more I listen to Tattoo by Loreen, the better it gets and it has the same effect as Euphoria did on me, tears 😂

Still in love with the Belgian entry though, becauseee of youuu 💖 #Eurovision",2023-05-15 13:19:38+00:00
1658099634844102663,"Eurovision is over! 🎵🎶

The freebets was not the best, some baaad some crazy good. The highlights was Sweden winner, Georgia NQ and Poland top 3 in semi, Israelish.

Result from VIP Premium soon. 😍

#EUROVISION2023 #Eurovision",2023-05-15 13:18:53+00:00
1658099626438713344,"Reflecting on #Eurovision night - a celebration of unity and culture! As UK hosted for Ukraine, we proved Brexit doesn't define us. Our Eurovision party packs sparked joy across the UK, reinforcing that we are #StillEuropean. Thank you all for embodying our shared European… https://t.co/6drQN8NX65",2023-05-15 13:18:51+00:00
1658099357059633160,"That means 2 out of every 3 people watching TV in 🇬🇧 on Saturday night were watching #Eurovision.

For context, audience share last year was over 50% in 13 of the 37 European countries monitored. 🇮🇸🇳🇴🇸🇪 always highest (96/89/81%). 

🇫🇷 usually among lowest for audience share.",2023-05-15 13:17:47+00:00
1658098719709863937,"A big tell on #Eurovision is that this morning I couldn’t get “I Wrote A Song” 🇬🇧 or “Because of You” 🇧🇪 out of my head, humming both while at my desk.",2023-05-15 13:15:15+00:00
1658098678207332353,"Now that I'm back home and processed everything, I'm still taken back by everything i saw and did. And by the people who stopped me for photos and complemented my work. 

#Eurovision has always been behind a screen for me. To have it be physical reminded my why i do this.",2023-05-15 13:15:05+00:00
1658098119991517187,#100hrs #BLACKPINK #Eurovision #Eurovision2023 #GIDLE #Succession #tuerkeiwahl #ZeldaTearsOfKingdom #cutsandslices #Brooklyn #pizza 🍕 pull 🆙 Beloved,2023-05-15 13:12:52+00:00
1658097956732690438,“It's gonna be phenomen-phenomen-phenomenal. Phenomen-phenomenal.” @noakirel 🦄 #Eurovision  This has been in my head all day!,2023-05-15 13:12:13+00:00
1658097753170276355,"Queen of Kings will be a huge hit, soon. Just saying. #eurovision",2023-05-15 13:11:24+00:00
1658097672127913985,i just think that it’s so funny that people got mad last year when the televoter’s favorite won and then when the jury’s favorite won this year people got mad again ?? 😭like pick a side #Eurovision,2023-05-15 13:11:05+00:00
1658096201198186496,"Since COVID, and with the relaxation on rules for pre-recorded backing singing, many countries are forgetting about the live singing part of the show. So much so, that last Saturday some countries were lip-syncing.

#eurovision #Eurovision2023",2023-05-15 13:05:14+00:00
1658095865112805383,"I saw a newly built bird nest beside our change over, though uncompleted. I quickly scattered it and put it in a trash.
I'm sorry bird, I know what it cost to build a house but there can't be two landlords in one roof.

#100hrs #Eurovision2023 #Eurovision #GIDLE",2023-05-15 13:03:54+00:00
1658095795248287744,I reckon we just send Sam Ryder to Eurovision next year. If Sweden can do it then… #Eurovision,2023-05-15 13:03:38+00:00
1658095697114087425,"As much as I wanted Finland to win, this toxic ‘Sweden shouldn’t have won’ is very similar to Spain hating UK last year. The vote is done. Ride the high of Eurovision and remember Sweden can throw a party! #Eurovision",2023-05-15 13:03:14+00:00
1658094886216761346,"""Tattoo"" by Loreen is today (May 14)'s #1 song on Spotify in Austria, Belgium, Ireland, Luxembourg, Norway, the Netherlands, Poland, Switzerland and the United Kingdom. #Eurovision 🇸🇪",2023-05-15 13:00:01+00:00
1658094884505661445,"Vintage vinyl from Rock to Jazz and  inbetween

Love music click on the link to browse through our collection of fab vinyl

#vinyl #groovevinyl #vinyladdict #music #livemusic #vintage  #Eurovision   #mondaymotivation #chachacha",2023-05-15 13:00:01+00:00
1658094734848724992,"DIFFERENCE B/W LOVING A MAN &amp; WOMAN? 👩🏻‍❤️‍💋‍👨🏻 (A Tweet of Truth)

- Men fall in love with women who attract them.

- Women are attracted to men who they have fallen in love with.

(Scroll Down)

#LustForLife #LoveIsBlind #96hrs #BoyapatiRAPO #Eurovision #GIDLE #Succession #100hrs",2023-05-15 12:59:25+00:00
1658094688891461632,@Sweden @LOREEN_TALHAOUI So happy for my Queen!!! #Eurovision,2023-05-15 12:59:14+00:00
1658094524277698560,"The intelligence, class &amp; decorum shown by many who voted for serial abuser Kaarija, his disgusting performance &amp; ridiculous song demonstrate the intelligence, class &amp; decorum required to vote for a serial abuser, disgusting performance &amp; ridiculous song.

@Eurovision #Eurovision",2023-05-15 12:58:35+00:00
1658094501661908993,"If Loreen reaches the same success as Duncan, Maneskin, and Rosa Linn, it’s safe to say that Eurovision actually STARTS careers 
#Eurovision",2023-05-15 12:58:29+00:00
1658094169292718084,Hello @svt. Will you please have Petra Mede and Sarah Dawn Finer (Preferably as Lynda Woodruff) host #Eurovision  2024? Thanks ✌🏼😊💜,2023-05-15 12:57:10+00:00
1658093673094029315,"If we're being serious about #Eurovision jury reform, then how about increasing the jury size &amp; instead of giving a full ranking - each juror gives just a top 5. Prevents divisive songs from being dragged down when some jurors hate it.",2023-05-15 12:55:12+00:00
1658093619243544580,"""Can you explain the gaps in your resume?"" Yes that was when I worked really weird jobs that i don't want you to know about.

#office #Mondayvibes #MondayMood. #Eurovision #tweet100 #Elon_Musk",2023-05-15 12:54:59+00:00
1658093512997388290,"Sol/USDT 

Direction: Long 

Leverage: 10x

Entry Targets: 

21.36

Targets:

1) 21.41
2) 21.46
3) 21.51
4) 21.56
5) 21.60

Stoploss: 21.25

#เลือกตั้ง66 #96hrs #Succession #GIDLE #BLACKPINK #Eurovision #Eurovision2023 #MothersDay #Hildabacicookathon #BoyapatiRAPO #BTC",2023-05-15 12:54:34+00:00
1658093505422536706,@ScottyGoesAgain He should have popped out of a giant cake at the end of #Eurovision.,2023-05-15 12:54:32+00:00
1658093423734280192,Who else is still cha cha cha-ing 💚💃 #Eurovision,2023-05-15 12:54:12+00:00
1658092905414770694,#Eurovision success depends on being able to deliver a strong live vocal performance. Our performance was anything but @theJeremyVine,2023-05-15 12:52:09+00:00
1658092900159303683,"@Voyagerau @Voyagerau, have you forgotten who gave you 12 points? Come on, you'll still be in time to book a concert in Portugal. 
#Eurovision",2023-05-15 12:52:07+00:00
1658092531509260290,"If you were going to guess which #Eurovision song is earworming me today, you probably wouldn't guess it was Poland.

Someone please make it stop.",2023-05-15 12:50:40+00:00
